identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0006700571;DE DIETRICH SAS;34434430800068;30 Grand'Rue, 67110 ZINSWILLER;67110;OBERBRONN;BAS-RHIN;GRAND-EST;1036284.000000;6878711.000000;2154;2829B;Fabrication d'autres machines d'usage général;;
0006606465;MAIRIE de NIMES (ISDI Les Lauzières);21300189400012;Route de Sauve - Les Lauzières;30900;NIMES;GARD;OCCITANIE;802488.000000;6307979.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0005201262;ARIANEGROUP;57209451400229;Rue du Général Niox, B.P. 30056;33160;SAINT-MEDARD-EN-JALLES;GIRONDE;NOUVELLE-AQUITAINE;401286.000000;6427279.000000;2154;3030Z;Construction aéronautique et spatiale;;
0010600204;VERDOLINI RECYCLAGE (CHASSIEU);44017183300021;rue Blaise Pascal;69680;CHASSIEU;RHONE;AUVERGNE-RHONE-ALPES;853250.000000;6515532.000000;2154;3832Z;Récupération de déchets triés;;
0005800652;POLYKOTE SAS;38111566600038;Zone Industrielle de l'Europe, 12, Avenue de l'Europe;76220;GOURNAY-EN-BRAY;SEINE-MARITIME;NORMANDIE;607997.000000;6932808.000000;2154;1721C;Fabrication d'emballages en papier;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0058600274;SCEA PORC BEL AIR;40204244400016;LES CHAMPS DE GRIS;86400;LINAZAY;VIENNE;NOUVELLE-AQUITAINE;483242.000000;6565771.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0006300958;GKN DRIVELINE SA;55980167500039;Route d'Angers, BP 5;72230;ARNAGE;SARTHE;PAYS-DE-LA-LOIRE;490579.000000;6764621.000000;2154;2932Z;Fabrication d'autres équipements automobiles;;
0006301966;RIVARD PHILIPPE;39871904700019;Le Bourg;72600;LOUZES;SARTHE;PAYS-DE-LA-LOIRE;500681.000000;6817553.000000;2154;4520A;Entretien et réparation de véhicules automobiles légers;;
0006201555;MALTEUROP FRANCE;33079207800033;Rue du Trou aux Serpents, Nouveau Port;57000;METZ;MOSELLE;GRAND-EST;932308.000000;6897993.000000;2154;1106Z;Fabrication de malt;;
0052902265;EARL DU MANOIR;83327114100016;KERNEIZAN;29720;PLONEOUR-LANVERN;FINISTERE;BRETAGNE;156156.000000;6778618.000000;2154;0111Z;Culture de céréales (à l'exception du riz), de légumineuses et de graines oléagineuses;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0007204193;SARL TOP AUTO;39989074800011;Route de Cholet- ZI, BP 90470;79140;CERIZAY;DEUX-SEVRES;NOUVELLE-AQUITAINE;419968.000000;6643442.000000;2154;4677Z;Commerce de gros (commerce interentreprises) de déchets et débris;;
0005102590;ORTEC SERVICES ENVIRONNEMENT-TRD;79020892000070;ZI, 58 rue du 8 mai 1945;80800;VILLERS-BRETONNEUX;SOMME;HAUTS-DE-FRANCE;666603.000000;6973913.000000;2154;3822Z;Traitement et élimination des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006802171;Smdea (ex-Aslhvt);40279724500022;Haute Vallée du Touyre, Station d'épuration  ZI moulin d'Enfour;09600;LAROQUE-D'OLMES;ARIEGE;OCCITANIE;608304.000000;6209934.000000;27572;6832A;Administration d'immeubles et autres biens immobiliers;5.(g);Installations autonomes de traitement des eaux industrielles usées provenant d'une ou de plusieurs des activités énumérées dans la présente annexe d'une capacité de 10 000 m3 par jour 
0005515907;SMICTOM Centre Ouest (Gaël);25350099500019;Point Clos, Centre de stockage de déchets;35290;GAEL;ILLE-ET-VILAINE;BRETAGNE;313113.000000;6788791.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005500357;CORDON ELECTRONICS DINAN;43237134200135;14 Rue de la Violette;22100;QUEVERT;COTES-D'ARMOR;BRETAGNE;325878.000000;6829876.000000;2154;9512Z;Réparation d'équipements de communication;;
0006802361;C2M AUROCHS INDUSTRIE;33821711000059;5 impasse du lac, ZI de la plaine;31140;AUCAMVILLE;HAUTE-GARONNE;OCCITANIE;572158.000000;6287365.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;;
0007200017;CDMR;67182020700163;La Malentreprise-Les Essars-Les taillis;16560;AUSSAC-VADALLE;CHARENTE;NOUVELLE-AQUITAINE;484147.000000;6529492.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;3.(b);Extraction à ciel ouvert et exploitation en carrière lorsque la surperficie du site où sont effectuées des opérations d'extraction est égale à 25 hectares
0006600247;Orano Cycle Malvesi;71200796200046;Route de Moussan, BP 222;11100;NARBONNE;AUDE;OCCITANIE;698293.000000;6234842.000000;2154;2013A;Enrichissement et retraitement de matières nucléaires;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005100477;DECAPAGE DE L'AISNE;33838655000010;zone industrielle;02100;MORCOURT;AISNE;HAUTS-DE-FRANCE;723728.000000;6974327.000000;4326;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006604841;Ets CASTILLE- Thézan - AP 2012;31199713400011;Pont Gaston Doumergues, route de Cazouls;34490;THEZAN-LES-BEZIERS;HERAULT;OCCITANIE;711958.000000;6257138.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0006509756;APR2;44223178300014;Village d'Entreprise, Z.I. RN 13;78270;BONNIERES-SUR-SEINE;YVELINES;ILE-DE-FRANCE;595294.000000;6882618.000000;2154;3831Z;Démantèlement d'épaves;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005800435;COMPAGNIE INDUSTRIELLE MARITIME;39098263500067;Terre-Plein Sud, BP 542;76600;LE HAVRE;SEINE-MARITIME;NORMANDIE;492507.000000;6933868.000000;2154;5210B;Entreposage et stockage non frigorifique;;
0056101542;SOLEVAL France;50161987800017;route d'Alençon;61400;SAINT-LANGIS-LES-MORTAGNE;ORNE;NORMANDIE;517392.000000;6828519.000000;2154;3832Z;Récupération de déchets triés;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0005101848;COUTY CLEMENT ETS;57172038200019;154 rue  St Acheul;80090;AMIENS;SOMME;HAUTS-DE-FRANCE;651861.000000;6976487.000000;2154;3212Z;Fabrication d'articles de joaillerie et bijouterie;;
0005801501;RUBIS TERMINAL VDH;77568640500058;CD 51, BP 1012;76380;VAL-DE-LA-HAYE;SEINE-MARITIME;NORMANDIE;555366.000000;6923147.000000;2154;5210B;Entreposage et stockage non frigorifique;;
0005104779;VOSSLOH COGIFER;56204259800390;route de la Z.I.;02130;FERE-EN-TARDENOIS;AISNE;HAUTS-DE-FRANCE;736562.000000;6901199.000000;2154;2410Z;Sidérurgie;;
0007000895;DCX CHROME SAS;56203657400089;68, rue Jean Jaurès;59770;MARLY;NORD;HAUTS-DE-FRANCE;738661.000000;7027699.000000;2154;2445Z;Métallurgie des autres métaux non ferreux;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0053501906;COOPERL ARC ATLANTIQUE;38398687400030;BOULEVARD DE L ABBAYE, BP 96238;35160;MONTFORT-SUR-MEU;ILLE-ET-VILAINE;BRETAGNE;332479.000000;6792812.000000;2154;1011Z;Transformation et conservation de la viande de boucherie;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
0055100276;SCEA LES ROULIERS;41515231300011;Chemin de Vitry;51240;COUPEVILLE;MARNE;GRAND-EST;820088.000000;6866632.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0005401290;BREGER CENTRE SAS;51294413300028;8  ROUTE DE MALAY LE GRAND;89100;MAILLOT;YONNE;BOURGOGNE-FRANCHE-COMTE;723669.000000;6785939.000000;2154;1721C;Fabrication d'emballages en papier;;
0005600197;TANNERIES DU PUY SAS;53394752900012;LA PETITE MER;43770;CHADRAC;HAUTE-LOIRE;AUVERGNE-RHONE-ALPES;771739.000000;6440151.000000;2154;1511Z;Apprêt et tannage des cuirs , préparation et teinture des fourrures;;
0005302002;LASSARAT;35550229500171;Terre plein des Mielles, TOURLAVILLE;50100;CHERBOURG;MANCHE;NORMANDIE;368004.000000;6959513.000000;2154;4334Z;Travaux de peinture et vitrerie;;
0010001581;SHISEIDO;41014005700036;Avenue du Gal de Gaulle, ZI;45140;ORMES;LOIRET;CENTRE;613281.000000;6762074.000000;2154;2042Z;Fabrication de parfums et de produits pour la toilette;;
0006103862;C2P;34223864900020;300 avenue de l'Epie;69400;ARNAS;RHONE;AUVERGNE-RHONE-ALPES;833406.000000;6546808.000000;4326;2016Z;Fabrication de matières plastiques de base;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0025400024;SUEZ RV YONNE METAUX;40360233700053;23, route de Chamvres, ZI des Lanieres;89300;JOIGNY;YONNE;BOURGOGNE-FRANCHE-COMTE;728919.000000;6763757.000000;2154;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005500031;ELIS BRETAGNE (STE);06220100900032;Route de St-Méen;22350;CAULNES;COTES-D'ARMOR;BRETAGNE;318029.000000;6810868.000000;2154;7729Z;Location et location-bail d'autres biens personnels et domestiques;;
0005501651;FONDERIE DE BRETAGNE;86650001000016;Rue Daniel Trudaine, Zone industrielle de Kerpont;56850;CAUDAN;MORBIHAN;BRETAGNE;226788.000000;6761224.000000;2154;2451Z;Fonderie de fonte;2.(b);Installations pour la production de fonte ou d'acier (de première ou de seconde fusion), notamment en coulée continue d'une capacité de 2,5 tonnes par heure
0005517386;DALKIA BIOMASSE RENNES;51347488200026;Les Boedriers, Chemin de la Bintinais;35000;RENNES;ILLE-ET-VILAINE;BRETAGNE;352440.000000;6785654.000000;2154;3511Z;Production d'électricité;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0006700675;DOW FRANCE SAS Erstein;55201279100125;32 , rue de l' Expansion, ZI ERSTEIN GARE;67150;ERSTEIN;BAS-RHIN;GRAND-EST;1042689.000000;6822656.000000;2154;2016Z;Fabrication de matières plastiques de base;4.(a).(viii);matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)
0005906463;SARL GOYARD;64655044200016;la Combe;39130;BOISSIA;JURA;BOURGOGNE-FRANCHE-COMTE;909451.000000;6613341.000000;2154;4312A;Travaux de terrassement courants et travaux préparatoires;;
0005301297;GUY DAUPHIN ENVIRONNEMENT;65382053000034;Rue Lavoisier, Zone industrielle dite du Gast;14500;VIRE;CALVADOS;NORMANDIE;414709.000000;6868704.000000;2154;3831Z;Démantèlement d'épaves;;
0006304679;ACVD;45312684900026;ZA le Pas de la Bîche;49260;LE COUDRAY-MACOUARD;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;463936.000000;6681824.000000;2154;3832Z;Récupération de déchets triés;;
0005205040;SMD3 - Marcillac St Quentin;25240532900035;la borne 120;24200;MARCILLAC-SAINT-QUENTIN;DORDOGNE;NOUVELLE-AQUITAINE;561016.000000;6430508.000000;;3821Z;Traitement et élimination des déchets non dangereux;;
0006105232;MAJ ELIS RHONE-ALPES;77573383500844;17, chemin de la mouche, BP 9;69230;SAINT-GENIS-LAVAL;RHONE;AUVERGNE-RHONE-ALPES;840891.000000;6511973.000000;2154;7729Z;Location et location-bail d'autres biens personnels et domestiques;;
0005701102;SOCIETE METALLURGIQUE DES ARDENNES;99833831300021;Route de Phade;08800;MONTHERME;ARDENNES;GRAND-EST;826915.000000;6977346.000000;2154;2561Z;Traitement et revêtement des métaux;;
0010001696;THALES LAS France SAS;39820417200025;Domaine d Echevau, route d'Ardon;45240;LA FERTE-SAINT-AUBIN;LOIRET;CENTRE;618775.000000;6738324.000000;2154;2540Z;Fabrication d'armes et de munitions;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005202487;FREIRE DE AMORIN;41278365600017;Lotissement communal Bassilour;64210;BIDART;PYRENEES-ATLANTIQUES;NOUVELLE-AQUITAINE;328479.000000;6270753.000000;2154;3831Z;Démantèlement d'épaves;;
0053502425;MAITRE JACQUES;42467952000017;Z.I. Route de Lorient, 13, rue Léon Berthault;35000;RENNES;ILLE-ET-VILAINE;BRETAGNE;348004.000000;6789382.000000;4326;1013A;Préparation industrielle de produits à base de viande;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0006600948;TRIADE ELECTRONIQUE;34914084800012;169 chemin des Thermes, BP 51;34170;CASTELNAU-LE-LEZ;HERAULT;OCCITANIE;774556.000000;6281838.000000;2154;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0009073601;SUEZ;41003460700383;52 Boulevard de la Vrille;36000;CHATEAUROUX;INDRE;CENTRE;548663.780000;2201113.280000;27572;3700Z;Collecte et traitement des eaux usées;5.(f);Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants
0006512006;UNITOL;30051190400066;1 rue Fernand Raynaud, ZI de l'Apport de Paris;91814;CORBEIL-ESSONNES;ESSONNE;ILE-DE-FRANCE;661147.000000;6835763.000000;2154;2550B;Découpage, emboutissage;;
0006210072;SARL THOMAS;31470509600043;lieu dit ''passage des brebis, PARCELLES CADASTREES AE 83 - 84 - 85 & 86;55140;VAUCOULEURS;MEUSE;GRAND-EST;895184.000000;6838450.000000;2154;4391B;Travaux de couverture par éléments;;
0005104079;DAVERGNE Raoul (FONDERIE);00582047700015;31, rue Victor Hugo;80210;FEUQUIERES-EN-VIMEU;SOMME;HAUTS-DE-FRANCE;598966.000000;6996920.000000;2154;2454Z;Fonderie d'autres métaux non ferreux;;
0006102125;CIPAB-PASCAL BADET ETS;32278861300014;Zone Industrielle;01290;LAIZ;AIN;AUVERGNE-RHONE-ALPES;846057.000000;6574538.000000;2154;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;;
0005900578;CASTMETAL FWF;41472130800016;Route de Besançon, BP 14;25630;SAINTE-SUZANNE;DOUBS;BOURGOGNE-FRANCHE-COMTE;984085.000000;6718975.000000;2154;2452Z;Fonderie d'acier;2.(d);Fonderies de métaux ferreux d'une capacité de productionde 20 tonnes par jour
0005800736;SCHOELLER ALLIBERT;78523332900031;Route de la Garenne, Z.I. Secteur 1 - BP 24;27600;GAILLON;EURE;NORMANDIE;581381.000000;6897642.000000;2154;2222Z;Fabrication d'emballages en matières plastiques;;
0006811385;ALBI REMBLAIS RECYCLES;48525831300017;Lieu-dit Fargues;81120;DENAT;TARN;OCCITANIE;634104.000000;6305227.000000;2154;3832Z;Récupération de déchets triés;;
0006803281;TACOT 32 SARL;38033842600014;ZA du Moulin;32550;PAVIE;GERS;OCCITANIE;505367.000000;6282422.000000;2154;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0009000108;Base école 2RHC le Cannet des Maures;13000462500013;Le Cannet des Maures;83340;LE CANNET-DES-MAURES;VAR;PROVENCE-ALPES-COTE-D'AZUR;9280035.400000;1828792.400000;;5224B;Manutention non portuaire;;
0007100088;Brasseries de Bourbon;31086401200011;60 Quai Ouest, BP 420;97400;Saint-Denis;REUNION;REUNION;55.447844;-20.878997;4326;1105Z;Fabrication de bière;;
0058700079;SAS SUEZ ORGANIQUE;34530688000401;Les Bouèges;87300;BERNEUIL;HAUTE-VIENNE;NOUVELLE-AQUITAINE;551931.000000;6554032.000000;2154;7112B;Ingénierie, études techniques;;
0007003478;LABORATOIRE DES PRODUITS HYODALL;31784406900026;4 allée des Erables;59980;BERTRY;NORD;HAUTS-DE-FRANCE;731787.000000;6999528.000000;2154;2041Z;Fabrication de savons, détergents et produits d'entretien;;
0005103854;NOF METAL COATINGS EUROPE;30533366800039;120 rue Galilée, ZAET Creil-St Maximin;60100;CREIL;OISE;HAUTS-DE-FRANCE;661190.000000;6905058.000000;4326;4675Z;Commerce de gros (commerce interentreprises) de produits chimiques;;
0006804369;EPIC TISSEO;25310098600046;126 route d'Espagne;31000;TOULOUSE;HAUTE-GARONNE;OCCITANIE;572266.000000;6273304.000000;2154;4931Z;Transports urbains et suburbains de voyageurs;;
0006301466;KELVION THERMAL SOLUTIONS (GEA-BTT);33153157400019;25 rue du Ranzai;44300;NANTES;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;357902.000000;6693034.000000;2154;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;;
0005701413;GEOPETROL FAB CENTRE;39206810200046;1 RD 933;51210;VAUCHAMPS;MARNE;GRAND-EST;747011.000000;6865217.000000;2154;0610Z;Extraction de pétrole brut;;
0005208272;FLASH AUTO SARL- Marsac sur l'Isle;37759949300014;13 route de Marival;24430;MARSAC-SUR-L'ISLE;DORDOGNE;NOUVELLE-AQUITAINE;516824.000000;6456321.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005600360;ONYX AUVERGNE RHONE ALPES;30259089800490;ZI Gerzat Sud - Rue François Arago;63360;GERZAT;PUY-DE-DOME;AUVERGNE-RHONE-ALPES;711513.000000;6523753.000000;2154;3822Z;Traitement et élimination des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005300285;PSA AUTOMOBILES SA;54206547900256;Usine mécanique de Caen, Rue de l'Industrie - BP 200;14123;CORMELLES-LE-ROYAL;CALVADOS;NORMANDIE;457867.000000;6900237.000000;2154;2932Z;Fabrication d'autres équipements automobiles;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006103515;PURFER;33262817100016;456, rue ALBERT CAMUS, ZI. Molina - La Chazotte;42350;LA TALAUDIERE;LOIRE;AUVERGNE-RHONE-ALPES;811121.000000;6486338.000000;2154;3831Z;Démantèlement d'épaves;;
0007002178;SIPC;32088092500013;RUE JOSEPH COSTE, BP 80613;59552;COURCHELETTES;NORD;HAUTS-DE-FRANCE;703894.000000;7027538.000000;2154;2020Z;Fabrication de pesticides et d'autres produits agrochimiques;;
