identifiant;nom_etablissement;annee_rejet;rejet_raccorde_m3_par_an;rejet_isole_m3_par_an
0005500111;ARMORICAINE INDUSTRIE SAS;2021;;35941
0006600891;GAZECHIM;2021;702;
0005501798;SOCIETE KERLYS;2021;0;
0005503335;KERVALIS ARMOR;2021;74066;0
0006201286;ARCELORMITTAL Gandrange;2021;8073;2449
0006501936;SAM MONTEREAU;2021;37925;915997
0009069912;EDF - CNPE de Gravelines;2021;;6143216666
0005800677;LAVAOUEST;2021;;27817
0005208121;LES VIGNERONS DE TUTIAC;2021;10538;10538
0007000684;GRISS (EMERSON);2021;;299
0006301823;SOURIAU;2021;5643;0
0007000821;NYRSTAR FRANCE;2021;;829020
0005401901;REFRESCO France;2021;118589;
0007003911;SIMON DUTRIAUX;2021;10009;
0006400421;SEYFERT PACKAGING;2021;8683;
0007000585;P. BRABANT;2021;51555;2013
0007002271;AUCHAN;2021;65000;
0010000972;CHRO LA SOURCE;2021;175222;
0005906068;CBN;2021;21318;145806
0007000728;AIR LIQUIDE FRANCE INDUSTRIE;2021;;253600
0005508383;Ets Henry LECOMTE;2021;;217
0009071303;SAUR;2021;3510565;
0006201330;SMART FRANCE SAS;2021;;53532
0007004060;NEUHAUSER Site 2;2021;22991;
0054200013;JACOBS DOUWE EGBERTS FR;2021;3533;
0007002257;SIRENES BOULONNAISES (SARL Les);2021;1524;
0006900242;ARIANESPACE;2021;;1500
0009069907;GANIL;2021;20605;
0006702686;TRONOX FRANCE SAS;2021;;892523
0006601579;MAIRIE de NIMES (Les Lauzières);2021;;10329
0054401867;COVI SAS;2021;123025;
0006505947;T-T ELECTRIC;2021;18;
0010600308;DAIKIN CHEMICAL FRANCE;2021;;36916
0007002548;SI GROUP-BETHUNE;2021;1545;69509
0009073404;STEP - SETE;2021;6709244;
0005802490;SA SNCF Voyageurs;2021;;1231
0006102074;CIAT;2021;4189;
0005201998;ALKION TERMINALS [Ex LBC BAYONNE];2021;;6340
0009076501;STEP - Lourdes;2021;;5858176
0006702252;TANK SERVICES;2021;3957;
0007201114;ADVANCED COMFORT SYSTEMS France SAS;2021;1041;
0006401124;SEMAG;2021;2736;
0006400955;NAPHTACHIMIE ;2021;;250145259
0006700472;PAPETERIES DU RHIN;2021;461301;
0005200333;CLEAN 33;2021;15881;
0006510719;KALHYGE 1;2021;11980;
0009000203;Office national d'études et recherches aérospatiales;2021;;168904
0010003878;Ciments Calcia-EPC FRANCE;2021;;601757
0005601324;LES FROMAGERIES OCCITANES;2021;;92208
0005701503;SMURFIT KAPPA FRANCE;2021;751;
0006103045;FSP ONE;2021;;2471
0007402350;CPCU;2021;434093;
0006900028;REGULUS SA UPG;2021;;2843
0006400518;COMPAGNIE GENERALE DES EAUX DE SOURCE;2021;0;59530
0006303239;DUPLIPRINT MAYENNE (ex: JOUVE);2021;3568;
0006301413;GALLIANCE ANCENIS;2021;199964;
0053100052;SOCIETE D'EXPLOITATION DES ABATTOIRS DU;2021;28694;
0005100918;SPONTEX;2021;;2497883
0022300001;ALBIOMA;2021;;2391
0005207123;MAISON JOHANES BOUBEE;2021;37468;
0007000056;CBS SAS.;2021;;10601956
0006102409;CHEMVIRON FRANCE SAS;2021;0;0
0054200210;REVILLON CHOCOLATIER;2021;13212;
0005102490;SITPA  Rosieres;2021;;491107
0006301228;DEFONTAINE;2021;7500;
0007000968;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2021;16555;
0005100154;ARF SA;2021;;91714
0006103420;SOCIETE NOUVELLE GALVALOIRE;2021;858;
0006107420;ORGANOM;2021;123379;
0022200017;DISTILLERIE NEISSON;2021;;4221
0006103170;SDMS;2021;;333
0006103589;MAT;2021;;146752
0006301386;ANGERS NICKEL CHROME;2021;1880;
0005602703;ALUK INDUSTRIES;2021;13525;
0010001240;JOHN DEERE;2021;6073;
0005100993;Si GROUP ex- ADDIVANT ex-CHEMTURA;2021;16686;0
0005800115;LAFARGE GRANULATS - Site de Bernières/Seine;2021;0;0
0010300038;AUTAJON CS;2021;3061;
0053700604;SAS LA FENNETRIE;2021;0;0
0007000788;COPALIS INDUSTRIE;2021;;2190000
0006803638;TANNERIE ARNAL;2021;20999;
0006104622;VALLIER PRODUITS PETROLIERS;2021;;6865
0005205545;SMIVAL47 (VALORIZON);2021;;11342
0005801222;LES ATELIERS DU GOUT;2021;67371;1616
0005518083;COMPAGNIE ELECTRIQUE DE BRETAGNE;2021;14581;2786
0005901236;HONEYWELL SAFETY PRODUCTS FC SAS;2021;;1748
0010007617;ARTENAY BARS (ex SEVENDAY);2021;3406;
0007002997;CENTRE HOSPITALIER DOUAI;2021;103720;
0007000859;MERCK SANTE SAS;2021;31326;
0006804068;SOCIETE DES EAUX MINERALES DE LUCHON SAS;2021;33808;
0057201569;ESPRI Restauration;2021;;71328
0006306633;CLAAS TRACTOR;2021;;654
0006400411;RAYNAL et ROQUELAURE Provence;2021;172931;106267
0050100431;SIBERT ET FILS;2021;9728;
0006303238;CULTURES FRANCE CHAMPIGNON;2021;;72522
0006105232;MAJ ELIS RHONE-ALPES;2021;63081;
0058501549;ELIVIA SAS;2021;29743;
0055603721;SOCIETE LAITIERE DE PONTIVY;2021;;391493
0009079201;STEP - Seine-centre;2021;;70857705
0006108528;PIROUX INDUSTRIE;2021;5002;
0007001239;CASTEL FRERES SAS;2021;23164;
0006201126;EURO DIEUZE INDUSTRIE;2021;;3934
0053503230;SOCIETE VITREENNE D'ABATTAGE;2021;0;390855
0010004136;PARFUMS CHRISTIAN DIOR;2021;3838;
0006104011;BAYARD;2021;7393;0
0006700644;JEDELE TRAITEMENTS DE SURFACE;2021;;5149
0005302394;TB INDUSTRIE;2021;;1849
0005600333;MANUF FRANC PNEUMATIQ MICHELIN;2021;;1646
0006700648;LANA PAPIERS SPECIAUX II;2021;;529707
0005600022;ADISSEO FRANCE S.A.S;2021;;1938909
0006301709;STOROPACk France SAS site de saint sébastien sur loire;2021;2680;
0022200221;PROCHIMIE INDUSTRIE S.A.S;2021;529;
0006202417;PAPETERIE RAON;2021;;529410
0006802120;Société Gaïa;2021;0;0
0005601548;SABLIERES DU CENTRE;2021;0;0
0005501786;CONSERVERIE MORBIHANNAISE Lanvenegen;2021;;251933
0007001062;ALCATEL SUBMARINE NETWORKS (A.S.N.);2021;3641;
0056901142;L'EUROPEENNE D'EMBOUTEILLAGE;2021;138875;
0005300005;FLECHARD;2021;194451;
0010000503;BODIN JOYEUX 1;2021;39243;
0006300886;MANITOU BF;2021;1356;
0006400414;SUEZ RV ENERGIE;2021;0;0
0025300103;CAVE DE VIRE;2021;0;2708
0006506436;SOLARIS (ex DALKIA) parc BIOCITECH;2021;51900;
0006200709;COLMANT CUVELIER RPS;2021;;0
0006700688;HEINEKEN ENTREPRISE SAS;2021;428252;
0006500644;CCMP SAS;2021;322;
0007002056;NORTENE TECHNOLOGIES SAS;2021;11517;
0005800299;TOTALENERGIES FLUIDS;2021;;356412
0007003941;CVE;2021;11661;
0005502480;SA LE ROUX;2021;;343610
0058200071;CODEVIA;2021;24176;
0005402675;CHU;2021;17962;
0007000632;VTFR Tuberie (ex V&M France - TUBERIE);2021;;88130
0007001147;GELMER;2021;1053;23239
0057400055;GROUPE BIGARD;2021;88500;
0006200773;ARCELORMITTAL WIRE FRANCE;2021;;25500
0005800388;DRESSER RAND;2021;17127;
0006503565;THALES AVS FRANCE;2021;2417;
0010005898;BS ENVIRONNEMENT;2021;2179;
0009069901;EDF - CNPE du Blayais;2021;;4921421990
0009076802;STEP - MULHOUSE;2021;;22935442
0006200104;Brasserie Champigneulles;2021;624779;
0052903223;CAPITAINE COOK;2021;76969;
0006802157;RATIER FIGEAC  Sas;2021;1050;
0005900608;PEUGEOT CITROEN SOCHAUX SNC;2021;;1971418
0005301495;SOCIETE BEURRIERE D'ISIGNY;2021;;163798
0005101363;ARCELORMITTAL ATLANTIQUE -  LORRAINE;2021;20039;93249
0006410873;KEM ONE;2021;141358;
0050100327;LAITERIE COOPERATIVE AGRICOLE ETREZ;2021;;109000
0005503567;MIX BUFFET;2021;;245718
0006802453;VILLEROY ET BOCH SAS;2021;;121909
0007201990;ETATP PICOULET MICHEL;2021;0;0
0007001833;TATA STEEL MAUBEUGE SAS;2021;;124484
0005701280;ETILAM;2021;;8258
0010400068;EDF ENR PWT;2021;172375;
0006102480;RODET;2021;63;
0024900010;CHAROT;2021;506;786
0005300868;G.E.PART. 14;2021;;38705
0005202521;TILT AUTO - LORE;2021;;0
0006104157;HCL HOPITAL EDOUARD HERRIOT;2021;94580;
0006300490;CARRIERE DE VAIGES;2021;0;678800
0005900275;SOTREFI;2021;16579;
0056800039;SARVAL EST;2021;28508;
0007002568;LIOT;2021;74489;
0005600305;BANQUE DE FRANCE;2021;14715;
0005100382;BARAT TRANSPORTS;2021;;698
0005701226;MANQUILLET PARIZEL & CIE;2021;;4953
0006802808;FRUGAM SAS;2021;6193;
0006400686;SEM;2021;;0
0006701094;STANDART SAS;2021;180967;
0007402709;ECOPUR;2021;47260;
0010100230;COURANT SAS;2021;;85256
0005904207;SCE (Osselle);2021;;128870
0006400380;CAPL;2021;;3993
0053100349;REGIE MUNICIPALE ABATTOIR DE ST GAUDENS;2021;46055;
0006301323;NGK BERYLCO FRANCE;2021;579;
0005500723;MAKFROID 1 (Terre plein Ouest);2021;1241;
0005201748;SÉBASTIEN LABARRIERE;2021;;93044
0006401079;ELENGY (TONKIN);2021;;42961700
0005101610;SAINT GOBAIN GLASS;2021;6637;245537
0006602094;International Flavors & Fragrances  SAS;2021;;652
0005301114;DIEUZY FRERES;2021;43943;
0006105017;MATEL COULEURS TEXTILES;2021;64023;
0005302766;ECLOR BOISSONS;2021;0;85795
0005600136;QUALIPAC AURILLAC;2021;94;56052
0006506454;CPCU;2021;207236;
0005202026;ANTARCTIC FOODS  AQUITAINE (ex PINGUIN);2021;1019;
0010000973;CHRYSO SAS;2021;3761;
0006301046;ARRIVE;2021;;164098
0005101169;JSP INTERNATIONAL  SARL;2021;30137;
0009074202;STEU - ROANNE - Les 3 Ponts;2021;;11626790
0006202277;GARNIER THIEBAUT;2021;;45397
0009075905;STEP - Lille-C.U.-Marquette;2021;;55191246
0010000514;EUROCAST;2021;14605;
0005702175;Ghisetti 1870 France;2021;;51488
0005801048;SATIMAT;2021;138;9257
0006802548;FIBRE EXCELLENCE SAINT-GAUDENS;2021;;20043241
0052600332;BERNARD ROYAL DAUPHINE;2021;89333;
0010400105;EVONIK AEROSIL FRANCE;2021;;21455
0006103632;A.E.I. EX EMC;2021;17641;
0005802182;GALLOO FRANCE SA division DIEPPE;2021;;13960
0003101970;IMERYS Sarrazin;2021;;10088
0052400144;TOMATES D'AQUITAINE;2021;0;
0007001029;SITRA FRANCE;2021;;35068
0005100364;GODIN;2021;3382;
0056100002;ELIVIA ALENÇON;2021;63603;
0006406316;SAS  VALEOR;2021;;0
0005701427;MONDI LEMBACEL;2021;706;
0006700701;HOLCIM HAUT-RHIN;2021;;39909
0010005083;SKF FRANCE;2021;46576;
0006506514;IVRY PARIS 13;2021;286162;76700991
0050100111;COMPAGNIE ABATTAGE de BOURG EN BRESSE;2021;95913;
0055603722;SOCIETE FROMAGERE DE PONTIVY;2021;;173573
0007000052;CARRIERES D'HOUDAIN SAS;2021;0;674615
0054402048;AUCHAN;2021;10845;
0005200136;TI Charentes-Périgord;2021;8266;
0005902076;PLASTIC OMNIUM AUTO EXTERIEUR;2021;1635;
0006300981;Fromageries Bel Production France;2021;484500;
0007403865;SUEZ RR IWS CHEMICALS FRANCE;2021;;2550
0007100457;COT - SOREBRA;2021;46894;
0006701057;Société des Malteries d'Alsace;2021;280654;
0006200942;CFR Compagnie des Fromages & Richemonts;2021;;403169
0007001844;IMPERATOR;2021;;22393
0006204578;SAS SABEST;2021;27424;
0006401149;ABATTOIR MUNICIPAL SISTERON;2021;71925;
0006104306;GRID SOLUTIONS;2021;1350;
0007002258;COLAS NORD EST;2021;;8733
0022200013;DISTILLERIE DILLON S.A.S;2021;;32527
0005100467;ROQUETTE Frères;2021;0;839482
0005205485;ArcelorMittal Wire France;2021;1701;
0005401185;SAICA PACK;2021;1773;0
0010011487;GUERLAIN;2021;16949;
0007100729;SUEZ RV RÉUNION - BOIS ROUGE;2021;;1425
0006802560;ECONOTRE;2021;;43400
0006201555;MALTEUROP FRANCE;2021;218796;0
0007002284;Galloo France division Wattrelos;2021;2825;
0005202240;BMS UPSA;2021;45993;
0005514571;BLANCHISSERIE DE LA COTE D'EMERAUDE;2021;;22072
0007006390;ONTEX SANTE FRANCE SAS;2021;3388;
0005102362;AJINOMOTO FOODS EUROPE;2021;705009;3080325
0005102153;SAINT LOUIS SUCRE;2021;0;0
0006700722;ALSACE LAIT;2021;;368594
0050100064;SOCIETE BELLEGARDIENNE D'ABATTAGE SAS;2021;7535;
0006400023;UNIPER FRANCE POWER SAS;2021;;478983
0057201034;LDC;2021;;215694
0006103948;LAVARHONE;2021;16469;
0005107615;CORAMINE;2021;245;
0009000018;Atelier industriel de l'aéronautique de Cuers-Pierrefeu du Var;2021;;21393
0006700480;WAGRAM TERMINAL SAS;2021;;11940
0006201729;ARCELORMITTAL ATLANTIQUE ET LORRAINE;2021;;174732
0005202772;Aeroprotec;2021;8495;
0056400892;FIPSO INDUSTRIE;2021;;189417
0005105624;ETEX FRANCE BUILDING PERFORMANCE;2021;;36500
0006601345;Nouvelle Carrière du PIC SAINT LOUP;2021;0;10
0006302525;VALOR 3E;2021;;1069
0006102962;UMICORE SPECIALTY POWDERS FRANCE;2021;143729;
0007100121;ALBIOMA Bois Rouge;2021;;588020
0005800359;SHMPP;2021;;59245
0006603949;Groupement Audois Prestations Mutualisés;2021;21552;
0006301099;COMPAGNIE EUROPEENNE DE TANNAGE-CET;2021;177626;
0006503249;SUEZ EAU FRANCE FRANCE;2021;48200;
0018300036;FLORETTE FRANCE FOOD SERVICE (ex-CRUDI);2021;;99542
0006702151;SOJINAL;2021;286087;
0005701147;SAS T2i;2021;;1602
0006402363;Air Liquide France Industrie;2021;;18734
0010400164;KERRY RAVIFRUIT;2021;;97641
0006207572;INEOS Polymers SARRALBE SAS;2021;;2504753
0006702475;NOVARTIS PHARMA SAS (biotechnologie);2021;351286;514796
0006700608;MARS WRIGLEY CONFECTIONERY FRANCE;2021;27283;0
0005104648;CHEMOURS FRANCE;2021;11476;
0006413583;CHARLES FARAUD;2021;13623;
0005701201;SOCIETE EXPLOITATION SOURCES ROXANE;2021;;75125
0005301913;FABRINOR;2021;245;245
0005521826;FRANCE POULTRY;2021;609853;
0006300870;MULTILAQUE;2021;7670;22617
0006411266;INEOS CHEMICALS LAVERA LPP (ICL - LPP);2021;80191;106101
0007405094;SPECITUBES;2021;2453;
0007001673;DURAND PRODUCTION;2021;595;6683
0005202659;CANDIA;2021;;561439
0005701486;CHU CENTRE HOSPITALIER site principal;2021;30824;
0006202392;FENIIX SUEZ RV ENERGIE Rambervillers;2021;;2942
0006304733;SABLIERES DE LA CORNUAILLE - SNC;2021;0;0
0005401350;FRANCANO Industrie;2021;;64457
0053800472;DANONE PRODUITS FRAIS;2021;948578;
0010001378;ORRION CHEMICALS ORGAFORM;2021;2224;
0005503037;PIGEON GRANULATS OUEST (Sautoger);2021;;297616
0006302146;SAICA PACK FRANCE;2021;6871;
0018300697;Sablières du Littoral SAS;2021;0;0
0006201748;URSA France SAS;2021;1323;
0006114308;LIMA;2021;;3415
0006309633;LUISSIER BORDEAU CHESNEL;2021;;87951
0006900022;AIR LIQUIDE SG - Usine LH2;2021;;30
0005502994;SOGETRAP;2021;;264654
0056900327;AGIS;2021;73389;
0005801329;TECHNIP;2021;15927;21706
0009078701;STEP - LIMOGES;2021;16998114;
0052500377;AGRODOUBS SARL;2021;6188;
0006700001;RAUSCHER Adamswiller (carrière);2021;;19113
0010004761;DIATECHNOLOGIES;2021;3931;
0006701867;GRANDS CHAIS DE FRANCE Petersbach;2021;;101987
0005801125;MAILLOT;2021;3030;
0005302201;FAURECIA SYSTEMES D'ECHAPPEMENT;2021;1482;1482
0006103699;EDILIANS ex IMERYS TC;2021;;4436
0003012489;SOCIETE DES CARRIERES DE L'EST;2021;0;165421
0006400233;CARRIERES DES GRANDS CAOUS;2021;;59840
0022200038;SFC - Fond canonville Car et Itm;2021;0;0
0005304386;NESTLE HEALTH SCIENCE FRANCE;2021;184175;
0005601427;SETFORGE GAUVIN SOCIETE NOUVELLE;2021;4099;
0010001766;Aalberts Surface Technologies;2021;;47962
0056900369;CIBEVIAL SA;2021;42740;
0006102858;CONDAT SA;2021;2717;89700
0007300023;Carrière SAULI et Cie et concassage;2021;;0
0007000489;NORPAPER AVOT-VALLEE SAS;2021;3986;1015374
0010800289;Robert Bosch Automotive ex ZF-DF;2021;;1311
0006400442;WAVIN France;2021;;24746
0005900253;CHEVAL FRERES;2021;318;
0005401056;BIOXAL;2021;13517;89425
0006512161;COLT  TECHNOLOGY SERVICES;2021;66000;
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;2021;0;60837
0005600341;Caldic France;2021;1579;
0006506768;BRIOCHE PASQUIER CHATELET SAS;2021;7297;
0005202729;PCC FRANCE SA;2021;0;4514
0005800386;SAIPOL;2021;;343772
0056300719;SOCIETE NOUVELLE LAITERIE DE LA MONTAGNE;2021;;105119
0006102824;VICAT;2021;;730474
0010004861;GSM;2021;0;0
0006300765;PRB SA;2021;542;
0006114519;HEXCEL FIBERS;2021;;395400
0006700008;QUARTZ DE HAGUENAU;2021;;0
0006301079;TEN (TOLERIE EMAILLERIE NANTAISE);2021;654;
0005100189;TATA STEEL BATIMENTS ET SYSTEMES SAS;2021;;36360
0006804098;SOULIE RESTAURATION SA;2021;45556;6952
0006104693;ANOD'ALU;2021;1346;
0005302882;SIRAC;2021;;38445
0006201981;LORRAINE FERS ET METAUX;2021;0;0
0009074101;STEP - BLOIS;2021;;5324650
0007000747;SOGEFI SUSPENSIONS FRANCE SA  (ex ALLEVA;2021;7836;
0057400015;ENTREMONT SAS;2021;47670;
0005800999;LHOTELLIER_DEPOLLUTION_Ex_IKOS SOL MEIX;2021;0;
0010001392;SAINT GOBAIN MATERIAUX CERAMIQUES;2021;88;0
0006002150;ORANO Mining;2021;;586925
0006103539;SOLUSTIL;2021;11173;0
0006104577;HACER TRAITEMENTS DE SURFACE;2021;;128587
0053700731;INST NATIONAL RECHERCHE AGRONOMIQUE;2021;;49868
0006103796;E.G.P.;2021;7746;
0006407117;ENGIE  Thermique France;2021;;17590
0050100817;EUROPEENNE GASTRONOMIQUE DE CHARCUTERIE;2021;;6248
0006502830;CFGV Cie Française des Grands Vins;2021;15644;
0006202307;LUCART SAS (ex NOVATISSUE);2021;;966544
0007000607;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2021;;42634
0006301021;Fromageries BEL Production France;2021;;93719
0005503522;SANDEN MANUFACTURING EUROPE;2021;;523
0056700494;STOEFFLER SAS;2021;60667;
0006000521;SUEZ RV Sud-Ouest;2021;;2838
0009071701;STEP - LA ROCHELLE (port Neuf);2021;;8849673
0005701604;BOEHRINGER INGELHEIM FRANCE;2021;56575;
0006501736;ADP-CHARLES DE GAULLE;2021;123927;
0007002731;TOYOTA M.M.F.;2021;;215306
0006102993;ARKEMA;2021;;22596028
0006201497;ArcelorMittal France - Crassier de Marspich;2021;;179277
0006702132;CAVE COOPERATIVE VINICOLE DE TURCKHEIM;2021;8037;
0006301084;FLEURY MICHON LS;2021;;125709
0005600041;STELLANTIS (ex PSA Peugeot Citroen);2021;;395709
0006104159;ELM;2021;25921;
0054201036;NESTLE PURINA PETCARE FRANCE;2021;403835;
0005300050;SACAB_SABLIERES ET CARRIERES DU BESSIN;2021;;68833
0005900388;COEURDOR Groupe Surfaces Synergies;2021;4325;
0005701671;TEREOS NUTRITION ANIMALE;2021;;0
0006104374;MITHIEUX ET FILS;2021;32345;
0006700018;EQIOM;2021;;1700000
0006601737;Société NESTLE WATERS SUPPLY SUD;2021;424199;0
0010100025;MSA PRODUCTION FRANCE SASU;2021;728;
0005900890;SOCIETE FROMAGERE DE LONS LE SAUNIER;2021;78470;
0006406623;ALPES ASSAINISSEMENT VEOLIA;2021;;2029
0006803366;MPG Mauzac (installation);2021;1;1
0006400322;OREDUI;2021;22047;
0006201370;EQIOM;2021;0;310452
0006002605;SILAB - STE INDUSTRIELLE LIMOUSINE;2021;88551;
0005100299;CBP;2021;;43138
0010300110;REFRESCO FRANCE (site DELIFRUITS);2021;0;0
0006700377;SCHROFF SAS;2021;2817;0
0005500491;YFFINIAC INDUSTRIE LAITA;2021;331510;33047
0006700459;RUBIS TERMINAL;2021;776;5494
0006301701;MESSER FRANCE;2021;271;24339
0005801384;CHU DE ROUEN (BLANCH. INTERHOSP.);2021;49701;
0006600161;SOCIETE TERREAL SUD;2021;;50000
0010004219;PROCTER ET GAMBLE BLOIS;2021;160447;
0006112223;CEICA INDUSTRIE SAS;2021;;1433000
0006103198;CLEAN 69;2021;12101;
0005202703;SOCIETE BEARNAISE DE SYNTHESE SA (SBS);2021;409;
0005301826;PAPECO;2021;;164431
0007404411;GLOBAL SWITCH (PARIS);2021;10128;
0005801263;OISSEL TRANSPORTS;2021;24506;
0005101064;AOC (ex ALIANCYS FRANCE SAS ex DSM);2021;;27096
0006400277;ARIANEO (ex SONITHERM);2021;502506;
0009071401;STEP - CAEN;2021;;14360826
0006506477;METAL COULEUR SYSTEMES;2021;2080;0
0006402237;INTERXION;2021;0;
0010300109;VALRHONA;2021;13347;
0005500107;COOPERL ARC ATLANTIQUE;2021;403566;179093
0005801516;LEGRAND NORMANDIE;2021;0;90258
0024500009;BENTELER AUTOMOTIVE;2021;17476;
0005101664;PICARDIE LAVAGE CITERNES (PLC);2021;12946;
0006500180;KALHYGE 4 - MNH GROUP;2021;69266;
0010001674;SANOFI WINTHROP INDUSTRIE;2021;22158;
0007002425;Stoelzle de Masnières Parfumeries;2021;;16778
0010100024;MYLAN Laboratories;2021;34502;
0006102870;WINOA;2021;;273469
0005701711;ALUMINIUM FERRI;2021;2506;
0007002306;ROXANE NORD;2021;;52026
0058502426;SOCOPA VIANDES;2021;121249;
0005701092;ESTAMFOR;2021;;10015
0005800489;METROPOLE ROUEN NORMANDIE;2021;;37004803
0005501955;BRETAGNE CHROME SA;2021;9104;
0006102033;UGITECH;2021;0;44007
0005900642;F2J JAPY (ex-PEUGEOT JAPY TECHNOLOGIES);2021;0;0
0006103506;SARP INDUSTRIES RHONE ALPES;2021;0;3099
0005800609;SAINT LOUIS SUCRE;2021;;66275
0006103771;FERINOX;2021;1244;1244
0054500346;MARS PF;2021;;377301
0006102002;SIVALOR;2021;;11565913
0006103437;BIHL SUD (EX CHU - BLANCHISSERIE BATIE);2021;18513;
0006503572;PEUGEOT CITROEN AUTOMOBILE SA;2021;1192;
0006503227;TECHNOCENTRE RENAULT;2021;22720;
0006700216;HOLCIM BETON GRANULATS HAUT RHIN - HBGHR;2021;;1008761
0006802258;SAS BORCHERS;2021;796;0
0006503345;LINXENS FRANCE;2021;55936;
0006503472;FAPROREAL (ex GMG ex FAPROGI);2021;44966;
0006103386;CENTRE HOSPITALIER DE ROANNE;2021;12462;
0006601255;Languedoc Roussillon Matériaux;2021;0;0
0005106523;SPAT;2021;0;
0005501557;KNAUF INDUSTRIES OUEST;2021;;3548
0005101081;OPELLA HEALTHCARE (EX SANOFI / AVENTIS);2021;;49416
0006404706;MAMP - Territoire du pays de Martigues;2021;4464749;
0006506565;CEMEX GRANULATS;2021;;141
0005401118;SUEZ RV CENTRE EST;2021;26343;
0006500251;SAMIN;2021;0;0
0005302025;MLC;2021;;140971
0010600260;DANI-ALU;2021;614;
0006508166;LAFARGEHOLCIM GRANULATS;2021;0;0
0007000846;MC CAIN ALIMENTAIRE;2021;;1239641
0006503201;PAL ex ELECTRODEPOSITION;2021;5292;
0006102163;SCHOELLER ARCA SYSTEMS SAS;2021;12160;
0005200579;CHU Hôpitaux de Bordeaux;2021;213780;
0005502830;PIGEON CARRIERES SAS;2021;;56867
0010000662;DELPY CHROMELEC;2021;8018;
0007409099;SNCF TMV - Technicentre de Villeneuve;2021;192031;
0018100011;SITOM D' ALES;2021;;207
0053500772;CORNILLE SAS;2021;;51177
0055601962;ENTREMONT SODIAAL SAS;2021;752719;
0007000481;HSWT (ex HYET SWEET);2021;;476962
0057201395;SCEA DES SABLES;2021;0;0
0006103394;SOFIDEL FRANCE;2021;159850;
0007102099;VAL'DI RUN;2021;0;
0006102089;STORENGY France;2021;;0
0006802883;SEPS;2021;;200
0007207394;SITA SUD OUEST;2021;;7239
0003802207;HIRSCH ISOLATION FRANCE;2021;0;5000
0010000902;BTG BOUTHEGOURD;2021;0;
0051700029;AVI-CHARENTE;2021;107242;
0009074901;STEP - Angers la Baumette;2021;;11596240
0005108060;ARCHROMA FRANCE SAS ex-CLARIANT;2021;55320;0
0010000041;SMIPE;2021;;66
0005302589;ESSITY OPERATIONS LE THEIL;2021;;509060
0009073502;Station d'épuration de St Malo;2021;;7085018
0005201635;MLPC InternationalSA;2021;;630443
0005900398;PEUGEOT SCOOTERS;2021;396;0
0005515962;Communauté Communes du Pays Fouesnantais;2021;61506;
0006301654;APLIX;2021;17061;
0006102850;FREGATA HYGIENE;2021;270822;
0006305096;TRIVALIS;2021;;6801
0054201363;SAEM EVIAN SOURCE BADOIT;2021;41385;
0006700503;BASF;2021;138818;1269679
0005901072;GALVANOPLAST;2021;;79265
0009074201;STEP - SAINT-ETIENNE - FURANIA;2021;;24533150
0007002413;OPALE ENVIRONNEMENT (CET);2021;2032;12545
0007406008;SNCF Technicentre Atlantique;2021;186933;
0005800699;COOPER STANDARD FRANCE Etb LILLEBONNE;2021;;479575
0007201655;VERALLIA - SAINT GOBAIN EMBALLAGE;2021;12030;247793
0006412682;MOTA SASU;2021;21945;0
0056700877;SOBOVIA;2021;8588;
0006103108;VICAT;2021;;308161
0005300463;CIMENTS CALCIA;2021;;0
0005600125;TEIL SAS;2021;;3220
0006702042;FREUDENBERG PERFORMANCE MATERIALS;2021;109995;1594150
0006700642;ESSITY (ex TISSUE FRANCE);2021;0;782948
0010500010;BARRIOL ET DALLIERE INDUSTRIES SAS;2021;827;
0052602986;SAVIEL FRANCE;2021;35319;
0057202040;BAHIER;2021;0;207500
0005100349;SOPROCOS;2021;45901;
0009000024;BA 125 Istres;2021;;349053
0007100079;SRPP Depot d'hydrocarbures;2021;;18512
0006806353;MARCEL LAUTIER & CIE SA ETS;2021;;154
0005701080;ARCAVI SAEM;2021;;58380
0006600227;SARL CARRIERES DE LA 113;2021;0;0
0006501121;REP;2021;;90618
0005900724;SIGNAUX GIROD;2021;397;4671
0010001779;DELPHI  FRANCE;2021;962;
0006205449;SOCIETE DES FOURS A CHAUX DE SORCY;2021;;70598
0009069913;EDF - CNPE du Bugey;2021;;2929429656
0007002823;POCHECO;2021;95;
0010600538;HCL HOPITAL LYON SUD;2021;135112;
0006301146;HOWMET FIXATIONS SIMMONDS SAS(exARCONIC);2021;;2630
0005701684;ECOLAB PRODUCTION FRANCE;2021;61928;
0006110073;MP HYGIENE SAS;2021;4000;148205
0007000516;DOUAISIENNE D'ABATTAGE;2021;91951;
0006402211;Petroineos Manufacturing France SAS;2021;;6057449
0016300297;GRANULATS VICAT;2021;;20000
0005102169;DAILYCER FRANCE SAS;2021;;44687
0007101623;POINT NET;2021;1300;
0003014555;TotalEnergies - Centrale électrique Saint-Avold;2021;;518608
0006103784;STE EXPLOIT COOP ABATT TARARE - SECAT;2021;10347;
0005401151;INDUSTEEL FRANCE;2021;25000;294378
0052904249;SFV;2021;10040;
0005101077;CHANEL PARFUMS BEAUTE;2021;19877;0
0006205682;ArcelorMittal France - Tôles Fines;2021;;541323
