identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);59;;16 03 06;Déchets d'origine organique autres que ceux visés à la rubrique 16 03 05.;1.28;tonnes/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);59;;19 08 02;Déchets de dessablage;11.5;tonnes/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);35;;02 05 01;Matières impropres à la consommation ou à la transformation;1750;tonnes/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);59;;02 05 01;Matières impropres à la consommation ou à la transformation;39.4;tonnes/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);02;;15 01 03;Emballages en bois;593;tonnes/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;;15 01 04;Emballages métalliques;25.1;tonnes/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;;16 01 17;Métaux ferreux;345;tonnes/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;;17 04 02;Aluminium;0.38;tonnes/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;;17 04 07;Métaux en mélange;52.7;tonnes/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;;15 01 01;Emballages en papier/carton;278;tonnes/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;;15 01 02;Emballages en matières plastiques;132;tonnes/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;60;;15 01 02;Emballages en matières plastiques;4.72;tonnes/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;62;;15 01 02;Emballages en matières plastiques;60;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;D15;D15 Stockage préalablement à l'une des opérations numérotées D 1 à D 14 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);77;;17 02 01;Bois;35.9;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);02;;03 03 07;Refus séparés mécaniquement provenant du recyclage de déchets de papier et de carton;6300;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);02;;20 01 99;Autres fractions non spécifiées ailleurs.;20;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);02;;20 03 01;Déchets municipaux en mélange;6.3;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;02;;03 03 05;Boues de désencrage provenant du recyclage du papier;74200;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);49;;03 03 05;Boues de désencrage provenant du recyclage du papier;171;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);67;;03 03 05;Boues de désencrage provenant du recyclage du papier;7916;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;BELGIQUE;03 03 05;Boues de désencrage provenant du recyclage du papier;1784;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);02;;15 01 02;Emballages en matières plastiques;13.9;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);51;;20 01 01;Papier et carton;19;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);77;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;82.4;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;;16 01 17;Métaux ferreux;156;tonnes/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;;17 04 07;Métaux en mélange;17.7;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;80;;06 13 99;Déchets non spécifiés ailleurs.;780;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;59;;08 03 18;Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17;0.2;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;02;;15 01 06;Emballages en mélange;12.6;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;02;;20 01 01;Papier et carton;10.38;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);59;;07 07 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 07 11;9040;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);02;;20 01 99;Autres fractions non spécifiées ailleurs.;68.92;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);59;;20 03 07;Déchets encombrants;62.1;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);76;;15 01 02;Emballages en matières plastiques;76.1;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);80;;20 03 04;Boues de fosses septiques;28.9;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;60;;15 01 04;Emballages métalliques;8.38;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;02;;20 01 01;Papier et carton;5.90;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;80;;07 07 99;Déchets non spécifiés ailleurs.;306.26;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;BELGIQUE;15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;3.24;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);59;;15 01 02;Emballages en matières plastiques;9.87;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);62;;15 01 02;Emballages en matières plastiques;11.2;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);60;;15 01 04;Emballages métalliques;4.66;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);59;;15 01 05;Emballages composites;18.41;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);62;;15 01 05;Emballages composites;20.1;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;59;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;3.08;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;02;;15 01 02;Emballages en matières plastiques;39.56;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R7 ;R7 Récupération des produits servant à capter les polluants;;BELGIQUE;15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;520;tonnes/an
0005100190;DSP France SAS;Production de déchets non dangereux;2020;R7 ;R7 Récupération des produits servant à capter les polluants;;PAYS-BAS;15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;485;tonnes/an
0005100293;EVERBAL PAPETERIE;Production de déchets non dangereux;2020;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;02;;03 03 11;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 03 03 10;3230;tonnes/an
0005100293;EVERBAL PAPETERIE;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;02;;03 03 07;Refus séparés mécaniquement provenant du recyclage de déchets de papier et de carton;644;tonnes/an
0005100293;EVERBAL PAPETERIE;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;02;;15 01 01;Emballages en papier/carton;440.94;tonnes/an
