identifiant;nom_etablissement;annee_rejet;rejet_raccorde_m3_par_an;rejet_isole_m3_par_an
0005202306;RIGHINI SAS;2019;5218;
0005702355;UNILIN SAS;2019;53237;29161
0007100099;Sucrerie de Bois Rouge;2019;;670725
0007001242;Malteurop;2019;96469;
0005805448;CEMEX;2019;0;0
0006700073;Gravières d'Alsace Lorraine;2019;;198000
0009073401;STEP - AGDE;2019;4137947;
0025200036;NEXANS FRANCE SA;2019;;783
0006202541;VISKASE;2019;;735471
0006108528;PIROUX INDUSTRIE;2019;5684;
0005200500;AUCHAN - Bordeaux Mériadeck;2019;5958;
0010004108;EBLY;2019;32585;
0005801044;DS SMITH;2019;4159878;
0006104350;AGRATI FRANCE;2019;;13032
0006900260;ARIANESPACE;2019;;2841
0006700694;TANNERIES HAAS;2019;47954;
0007402350;CPCU;2019;;432311
0005800595;HOLOPHANE SAS;2019;40432;7154
0006100483;DELMONICO DOREL CARRIERES;2019;0;0
0007001030;SICAL;2019;;266543
0006804276;GRAVIERS GARONNAIS;2019;;0
0006700653;TRONOX FRANCE SAS;2019;;2229413
0010001108;DEPOTS DE PETROLE D'ORLEANS;2019;;30000
0006103539;SOLUSTIL;2019;19820;
0010000008;BERNARDY;2019;;9238
0006400455;APTUNION;2019;;220825
0053600236;HARRYS FRANCE - usine de Montierchaume;2019;8781;
0055601358;DELIFRANCE SA;2019;39856;
0005402664;EDIB;2019;29055;
0006302178;SUEZ RV Plastique Ouest;2019;;10200
0006103975;Air Liquide France Industrie - site de Feyzin;2019;1361794;40780
0006103287;C TEC CONSTELLIUM TECHNOLOGY CENTER;2019;;141113
0005207160;SMTD;2019;;16996
0005800523;NESTLE France;2019;487143;
0050100816;GAVAND PRUDENT S.A;2019;;14664
0010000305;NOVO NORDISK PRODUCTION SAS;2019;175893;
0010600132;THERMOCLEAN RHONE ALPES;2019;0;
0006501956;SAFRAN AIRCRAFT ENGINES;2019;;346303
0005800355;ARKEMA;2019;2287;549206
0006400243;HYDRO EXTRUSION PUGET;2019;;15938
0006104679;TEFAL SA;2019;;217483
0005101542;REVOCOAT FRANCE SAS;2019;1167;2477
0005200086;CONDAT SAS;2019;;2837645
0005300806;ARKEMA;2019;4500;405055
0022200040;SAEM LE GALION;2019;;22088
0005101361;AKZO NOBEL DECORATIVE (ex AKZO NOBEL CO);2019;10795;
0006104306;GRID SOLUTIONS;2019;3061;
0006400411;RAYNAL et ROQUELAURE Provence;2019;239973;123273
0006701189;PIERRETTE TBA - ELIS;2019;91332;
0006301581;COOP DES PRODUCTEURS LEGUMIERS;2019;256952;0
0010000618;SITRAM INOX;2019;1507;783
0009076701;Station d'épuration de Meistratzheim;2019;;3878179
0006200037;SOVAB;2019;;150948
0006802150;ANDROS Snc - Site de Biars;2019;;595249
0053502429;SOCIETE BEURRIERE DE RETIERS;2019;;152784
0006300025;SOCAC;2019;;101300
0006802302;STE TUELACAU;2019;;136798
0050100814;BARILLA FRANCE;2019;9007;
0005301293;SOGEFI FILTRATION FRANCE;2019;;1886
0005500035;KERMENE;2019;;520156
0006502756;ADR;2019;588;0
0007003219;STAUB FONDERIE;2019;;16654
0006104351;CROMOLOGY RESEARCH & INDUSTRY SAVOIE;2019;;1387
0006200339;Glanzstoff Longlaville ( EX DURAFIBER);2019;47892;
0007201294;SOTRIVAL;2019;;14028
0006114308;LIMA;2019;;2047
0006302161;BDR THERMEA France SAS  (ex RADIATEURS I;2019;12226;
0006103509;SFTS;2019;;10326
0006501121;REP;2019;;29658
0005901096;SILAC SNC;2019;;15523
0005514571;BLANCHISSERIE DE LA COTE D'EMERAUDE;2019;;35494
0006003019;SPECIALTY MINERALS FRANCE;2019;41520;
0005101938;BOASSO GLOBAL;2019;11490;0
0050100525;AU CHAPON BRESSAN SAS;2019;1387;
0009076501;STEP - Lourdes;2019;;6230917
0005800096;CEMEX GRANULATS;2019;0;0
0005901098;MILLERET Fromagerie;2019;;242539
0006301139;BSN medical SAS;2019;1578;64783
0006802435;ROZIERE S.A.;2019;113;
0005801105;ORIL INDUSTRIE;2019;;63301
0005200263;COBOGAL;2019;;13654
0006102270;UNILEVER FRANCE HPC INDUSTRIES;2019;3770;
0006400196;SAS ZEPHIRE;2019;0;
0005204961;ARKEMA - Site de Mourenx;2019;4540;36608
0053502069;TRIBALLAT NOYAL;2019;316437;
0056900367;SOCIETE NOUVELLE GAST;2019;8721;
0005800409;RENAULT S.N.C.;2019;;293156
0009078401;STEP - Avignon - Le Pontet - Villeneuve les Avignon - Les Angles;2019;29064428;
0006704014;ENVIE 2e Alsace SAS;2019;1098;
0053503227;SOCIETE LAITIERE DE VITRE;2019;;588460
0058601079;MARIE SURGELES;2019;50273;0
0006303152;ARRIVE;2019;;99226
0054200988;ATELIER FOREZIEN DU FRAIS (ex DespiVian);2019;32942;
0007004038;GALLOO FRANCE Sin le Noble ( ex BARBIER);2019;6738;
0006802159;BROWN  EUROPE  Sas;2019;0;1675
0007000987;VENATOR Pigments France;2019;;174180
0005501531;HYPRED (groupe Kersia);2019;6855;
0005100770;MONDELEZ FRANCE BISCUITS PRODUCTION SAS;2019;4890;
0006103602;MALERBA n° 2/3/5/7;2019;22;
0006202274;NORSKE SKOG;2019;;5493120
0006105003;MAJ ELIS LOIRE;2019;69844;
0006103506;SARP INDUSTRIES RHONE ALPES;2019;;4542
0007201384;MARIE SURGELES;2019;;139007
0005515174;CELTIGEL;2019;84897;
0006106947;SUEZ RR IWS CHEMICALS FRANCE;2019;;65342
0005501580;CDL SAS;2019;0;
0006502662;COSMEVA;2019;8260;
0007000532;FERRO Performance Pigments France;2019;;29377
0007202099;REVICO;2019;;565047
0009000018;Atelier industriel de l'aéronautique de Cuers-Pierrefeu du Var;2019;;38265
0005504149;Mc BRIDE;2019;3912;
0009072601;Usine de dépollution de Romans sur Isère;2019;;4184664
0007000938;TEREOS FRANCE;2019;;106485
0006802548;FIBRE EXCELLENCE SAINT-GAUDENS;2019;;19715928
0005400521;CARRIERES BRESSE BOURGOGNE;2019;;212650
0005703131;FM France SAS;2019;3117;
0005101664;PICARDIE LAVAGE CITERNES (PLC);2019;11949;
0006803878;SAS Ets Henri PLO;2019;;91369
0010004249;HUTCHINSON;2019;100105;
0010000591;PSG INDUSTRIE;2019;;12639
0010002256;MFB - MALTERIES FRANCO-BELGES;2019;;333289
0006104622;VALLIER PRODUITS PETROLIERS;2019;;6598
0006400070;SIGA;2019;2656;
0006400737;MAJ ELIS PROVENCE;2019;66630;
0006802808;FRUGAM SAS;2019;11387;
0055603836;Sovipor;2019;9582;
0007001060;AUTOMOTIVE EXTERIORS MARLES;2019;4053;
0005206270;OMYA SAS;2019;;63774
0007001297;Eaux Minérales de St Amand - Sc Clos;2019;0;
0006200378;SAINT HUBERT;2019;38823;
0006508769;GUINOT;2019;2571;
0006702046;KERMEL;2019;81009;2059604
0006401268;LAFARGEHOLCIM GRANULATS;2019;;0
0022100013;ELECTRICITE DE FRANCE JYS;2019;0;41857
0010400553;COVIDIEN MANUFACTURING GRENOBLE;2019;9176;
0006702037;WRIGLEY FRANCE S.N.C.;2019;;2474735
0006103519;SARPI LA TALAUDIERE;2019;3187;
0006302270;TRIOPLAST;2019;2208;0
0006201804;CRISTALLERIES DE SAINT-LOUIS;2019;616;8381
0007001147;GELMER;2019;1610;25500
0006400364;ALLIOS;2019;1549;
0006516512;AD TAF TRAITEMENTS THERMIQUES;2019;6808;
0005501795;UFM - UNION FERMIERE MORBIHANNAISE SAS;2019;240485;
0007002113;PPG France Business Support Marly;2019;2459;
0057201121;DROUAULT;2019;58396;
0007000438;DILLINGER (ex GTS INDUSTRIES);2019;;58890
0009072501;STEP - PORT-DOUVOT;2019;12296491;
0006301733;Fromagerie BEL Production France;2019;;667904
0007003322;RYSSEN ALCOOLS SAS;2019;;117719
0055603722;SOCIETE FROMAGERE DE PONTIVY;2019;;368453
0006700462;PRODAIR ET CIE Strasbourg;2019;20843;
0007004060;NEUHAUSER Site 2;2019;20789;
0006303347;LA FOURNEE DOREE ATLANTIQUE;2019;17901;
0007003157;BOULOGNE SEA FOOD exDELMAS POISSONS...;2019;15134;15134
0007002523;BRIOCHE PASQUIER AUBIGNY SAS;2019;10930;
0010100165;EUROCAST REYRIEUX;2019;7350;
0010000648;CALCIA (Ciments) (Usine);2019;0;0
0005301581;EURIAL (ex Délicelait);2019;1;1
0006410873;KEM ONE;2019;195751;
0006103781;TEINTURERIES DE LA TURDINE-RTE DE THIZY;2019;49358;
0007101932;ALBIOMA SAINT PIERRE;2019;2829;
0006110073;MP HYGIENE SAS;2019;290;155865
0007000632;VTFR Tuberie (ex V&M France - TUBERIE);2019;18809;82570
0006405554;SA LAVAU MOURET;2019;0;0
0006105222;ELKEM SILICONES FRANCE;2019;;1284977
0006700323;GSM ALSACE Rumersheim-le-Haut;2019;;1226259
0007000610;ROYAL CANIN SAS;2019;11065;
0005401138;Communauté de l'Agglomération Dijonnaise;2019;40418;
0005701421;CRISTAL UNION;2019;;0
0009072701;CTEU - EVREUX;2019;;3969080
0007001279;ENGIE Thermique France - Centrale DK6;2019;;176894
0006003018;SUEZ RV ALVEOL;2019;;4389
0006700390;SAREL;2019;1296;
0050100925;ATEMAX FRANCE;2019;;53349
0006400414;SUEZ RV ENERGIE;2019;0;0
0007001080;AXTER;2019;;191427
0009074902;STEU - Les Cinq Ponts;2019;;5148835
0010400549;SICTOM DE LA BIEVRE;2019;;16029
0009069914;EDF - CNPE de Cruas;2019;;396900000
0007000895;DCX CHROME SAS;2019;;5369
0006103750;BENTA LYON;2019;65598;
0006700540;CERNAY ENVIRONNEMENT - CRRE;2019;;8789
0006102944;SIEGL;2019;;57307
0006700048;SARL GRAVIERE ET SABLIERE HUBELE;2019;;186392
0007203525;SVDM;2019;;16435
0010100230;COURANT SAS;2019;;119365
0022200017;DISTILLERIE NEISSON;2019;;3220
0006202392;FENIIX SUEZ RV ENERGIE Rambervillers;2019;;13243
0057600547;ALLIANCE ELABORES;2019;3000;45763
0006400499;SEPR;2019;;951346
0006409879;SAPRIMEX;2019;11000;
0005101029;TEREOS FRANCE;2019;;624301
0006302337;VEUVE AMIOT;2019;2947;0
0010005517;NEXTER SYSTEMS;2019;;0
0007000052;CARRIERES D'HOUDAIN SAS;2019;0;662586
0006201047;TRW SYSTEMES DE FREINAGE;2019;5009;25369
0006104340;ARC FUSED ALUMINA;2019;;313501
0010001341;MAURY EUROLIVRES;2019;;5845
0005101169;JSP INTERNATIONAL  SARL;2019;26465;
0006205051;WELLMAN NEUFCHATEAU RECYCLAGE;2019;105091;
0006304015;RIVAZUR CAKES;2019;;2056
0006510421;SEMAVERT - ISDND;2019;;9700
0052501108;FROMAGERIE DE CLERVAL;2019;;382721
0058502756;ARRIVE S A S -ST FULGENT;2019;;262864
0006500180;KALHYGE 4 - MNH GROUP;2019;88029;0
0005302036;SOCOPA VIANDES;2019;;85906
0053800065;SAS ELIVIA;2019;20839;
0054400707;AGIS Etablissement d'Herbignac;2019;82090;
0006302330;BARILLA FRANCE SAS;2019;;13323
0006301359;SOCIÉTÉ INDUSTRIELLE DE SAINT FLORENT;2019;;221477
0006401830;CMESE;2019;;174254
0005302192;CIBEL;2019;3537;
0005501387;PSA PEUGEOT CITROEN;2019;51475;39717
0010005083;SKF FRANCE;2019;47322;
0005203662;GSM - Illats;2019;0;
0006103461;PROTEC METAUX;2019;5342;
0005701226;MANQUILLET PARIZEL & CIE;2019;;4760
0006402139;ELENGY (CAVAOU);2019;;145529824
0006704883;SIVOM Bassin de l'EHN;2019;90708;
0006802516;IMERYS;2019;;953300
0006103725;Polytechnyl;2019;125737;9480510
0005106149;HOLCIM GRANULATS REGION NORD OUEST;2019;;343592
0005201242;ANETT AQUITAINE;2019;;54551
0005100536;WILLIAM SAURIN;2019;;429277
0005701400;IPC Petroleum France;2019;;570
0005101904;PROCTER et  GAMBLE AMIENS;2019;152695;
0028400088;Laboratoires Anios SAS;2019;23647;
0005900253;CHEVAL FRERES;2019;217;
0006502609;WILLIAM SAURIN;2019;300522;
0005703445;IPC Petroleum France;2019;;1310
0006104050;NEOVALY;2019;59851;
0006104664;PAPETERIES DU LEMAN S.A.;2019;;2508872
0006104705;SKIS DYNASTAR;2019;;1610
0007001117;BASF Agri-Production;2019;;0
0022200044;SARA raffinerie;2019;;92208
0005100114;TEREOS FRANCE (BUCY);2019;;1260701
0005300973;FROMAGERIE DE LIVAROT;2019;;126371
0005103859;GALLOO FRANCE SA AMIENS (EX NORMAND);2019;;18571
0005302864;MONT BLANC SAS;2019;209000;15000
0005900315;ANOXYD;2019;1963;
0005701557;COMPAGNIE CHAMPENOISE PH-CH.PIPER HEIDSIECK-ANCIENNE MAISON HEIDSIECK FONDEE EN 1785;2019;7838;
0006503227;TECHNOCENTRE RENAULT;2019;39353;
0007005848;SYMEVAD;2019;30007;
0006302327;BISCUITS SAINT GEORGES;2019;6720;
0007201097;KRATON (ex ARIZONA CHEMICAL);2019;18911;
0006103972;PLYMOUTH FRANCAISE;2019;;126069
0010100131;SYTRAIVAL;2019;;2346
0006405549;RHONEA - VACQUEYRAS;2019;5413;
0006300983;FRANCE FIL INTERNATIONAL;2019;;4549
0005106534;SUEZ RV Ile-de-France;2019;0;
0005200136;TI Charentes-Périgord;2019;10321;
0006103851;TOKAI COBEX SAVOIE;2019;908332;
0010008829;LAVOX BLN SAS;2019;29879;
0005105811;Galloo France division Hirson;2019;;6957
0022100060;SIS BONNE MERE;2019;;72448
0006200679;CSME;2019;13029;1320314
0005702109;SOTRATEX SAS;2019;50216;
0006802706;PSI (PYRENEES SERVICE INDUSTRIE);2019;14947;
0007003193;Société d'Impression du Boulonnais;2019;3840;
0005401071;SNDCE;2019;;10040
0055602062;BERNARD SA;2019;347694;
0006102913;MULTIBASE;2019;;46782
0005401144;Aperam Stainless France;2019;0;947385
0016400086;ANETT HUIT;2019;27054;
0005501786;CONSERVERIE MORBIHANNAISE Lanvenegen;2019;;91781
0010011617;alvance aluminium wheels;2019;27381;21914
0005106524;SITA OISE;2019;1504;
0006200745;BERGERE DE FRANCE;2019;19602;
0005900888;FROMAGERIES BEL PRODUCTION FRANCE;2019;45309;
0006502131;A2C Granulat;2019;;0
0006604097;SCV Les Vignobles du Rivesaltais;2019;;11074
0006401133;ABC INDUSTRIE;2019;;117735
0005202330;DEUERER PETCARE FRANCE;2019;85755;
0006303268;VIENNOISERIE LIGERIENNE;2019;3236;
0005801373;KNAUF PACK NORD;2019;;7993
0005701723;OMYA Usine;2019;;26515
0006404189;Centre Hospitalier Henry Duffaut;2019;8861;6333
0005902685;INOVYN France;2019;;46394800
0007206660;SAS SABLIERES DE GOUEX;2019;;0
0006305096;TRIVALIS;2019;;6287
0005501327;GLATFELTER SCAER SAS;2019;;724762
0005401253;MICHELIN;2019;;180310
0006401327;Société des Carrières de La Menudelle;2019;;3300
0006302023;CHAUCER FOODS SA;2019;15222;
0006506294;PMC ISOCHEM;2019;7238;0
0009077801;SIAAP - Site Seine Aval;2019;;504980992
0006506477;METAL COULEUR SYSTEMES;2019;2080;
0005801765;FROMAGERIE BOURSIN;2019;;61093
0055603724;SALAISONS CELTIQUES;2019;137367;
0006803945;MAJ ELIS;2019;111243;
0005102885;CEMEX Granulats;2019;;244767
0006404706;MAMP - Territoire du pays de Martigues;2019;13253;
0009069909;EDF - CNPE de Chooz;2019;;97178112
0052903492;GROUPE BIGARD;2019;;668925
0006103721;Polytechnyl;2019;34863;1565850
0007001047;CEREC;2019;;49654
0005801468;PPG COATINGS SA;2019;;1460
0006702036;FIBERWEB FRANCE SAS;2019;;854343
0006606318;SOCIETE  SUEZ RV MEDITERRANEE;2019;;4127
0006103223;GRENOBLE-ALPES METROPOLE;2019;50174;
0005701177;LUZEAL;2019;0;0
0007000762;PPG FRANCE MANUFACTURING;2019;;37092
0006201330;SMART FRANCE SAS;2019;;53507
0005202598;S.A.S. FROMAGERIE DES CHAUMES;2019;;352764
0006700187;GRAVIERES D'ALSACE LORRAINE;2019;;945000
0006000527;SUEZ RV SO (ex-SITA SO);2019;;4165
0005702708;ANDRA;2019;;121142
0006702247;DAIICHI SANKYO ALTKIRCH SARL;2019;;0
0007201348;RHODIA  OPERATIONS;2019;;782335
0006404176;CHANTIER NAVAL DE MARSEILLE (formes 8-9);2019;16700;23000
0006700781;SOPREMA;2019;7772;1551039
0050100364;BRESSOR SA;2019;;431597
0010004477;MECASTING;2019;63;0
0005201496;FIRMENICH Productions SAS;2019;;28166
0010008660;PLOUX FRERES;2019;0;
0006207626;LINGENHELD ENVIRONNEMENT LOR ex ENVALOR;2019;;20194
0006400023;UNIPER FRANCE POWER SAS;2019;;860812
0007004733;MINAKEM DUNKERQUE PRODUCTION;2019;38512;
0006600448;CIMENTS CALCIA;2019;0;
0010400024;ARJOBEX;2019;;4252
0006301009;ASSA ABLOY France SAS;2019;5881;7969
0006001460;SAFRAN FILTRATION SYSTEMS (ex-SOFRANCE);2019;1506;
0005800609;SAINT LOUIS SUCRE;2019;;287354
0006802161;PIVAUDRAN Sas;2019;29322;
0005801366;MULTISOL INTERNATIONAL SERVICES;2019;920;
0006104737;AMPHENOL SOCAPEX;2019;;2603
0006300114;CARRIERE BNZ;2019;;2
0005202511;CELSA France SAS;2019;0;0
0010400095;KNAUF INDUSTRIE EST;2019;22720;
0007204242;ANETT UN;2019;;80397
0006703313;EUROMETROPOLE - valorisation déch. verts;2019;232;
0010000722;PROTEC;2019;;105
0005701463;REMOISE DE VALORISATION DES DECHET.;2019;21;
0055301446;SOCIETE NOUVELLE DE VOLAILLE;2019;0;
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2019;;9054789
0006103760;TEINTURE DE SAINT JEAN                xx;2019;66559;
0005701601;MHCS - MERCIER;2019;12469;
0007000846;MC CAIN ALIMENTAIRE;2019;;1464705
0010400332;TELEDYNE E2V  Semiconductors SAS;2019;;43324
0005201349;VERMILION REP S.A.S.;2019;;3262
0007202370;FAURECIA INTERIEURS MORNAC SAS;2019;615;1338
0005514692;GEOTEXIA;2019;0;0
0005701562;MHCS - CUVERIE BERNON;2019;35584;
0010000496;BALSAN SA;2019;;54952
0007000825;GRAFTECH FRANCE SNC;2019;;42842
0005800410;RENAULT S.N.C.;2019;53995;805524
0006512640;GSM;2019;;0
0010300101;GELPAM;2019;;146440
0007207394;SITA SUD OUEST;2019;;5276
0010800133;MINESCO ex ALTIA;2019;1447;
0007002611;Blanchisserie Centrale du C.H.U. de Lille;2019;17700;
0050100108;SAS GIRAUDET;2019;16665;0
0006803634;RAYNAL ET ROQUELAURE;2019;161075;
0005800490;CARGILL CACAO CHOCOLATS FRANCE;2019;23247;
0006401029;ESSO Raffinage SAS;2019;;9816901
0005601337;ENTREMONT ALLIANCE;2019;;146152
0006802437;ABATTOIR DE CAPDENAC SARL;2019;55632;
0005503522;SANDEN MANUFACTURING EUROPE;2019;;1781
0006803381;SABLIERES MALET;2019;0;0
0006508371;PROTEXSUR;2019;0;0
0053100349;REGIE MUNICIPALE ABATTOIR DE ST GAUDENS;2019;44211;
0007000482;CANDIA;2019;526112;
0006300033;CHARIER CM - CARRIERES ET MATERIAUX;2019;;436471
0007002306;ROXANE NORD;2019;;45537
0005503726;GEVAL;2019;;38382
0005800298;RUBIS TERMINAL Amont;2019;12050;
0005401415;ISOVER ST GOBAIN;2019;4161;
0006102304;PLASTIC OMNIUM COMPOSITES;2019;0;12464
0005701248;SOGEFI SUSPENSIONS FRANCE (ex ALLEVARD);2019;0;6240
0006506287;SOGEPP;2019;;13000
0007000466;MALTERIES FRANCO BELGES (Prouvy);2019;;219548
0006108236;KEMIRA;2019;76190;695851
0016400341;CENTRE HOSPITALIER MOULINS YZEURE;2019;12242;
0005301497;ELECTROPOLI FRANCE;2019;;57423
0052600332;BERNARD ROYAL DAUPHINE;2019;112678;
0006700722;ALSACE LAIT;2019;;377550
0006000427;SYTTOM-UIOM BRIVE;2019;21700;
0058503526;SOCIETE BRETONNE DE VOLAILLES (grp LDC);2019;;18446
0006503111;SABLES DE BREVANNES;2019;;0
0020800008;SARL BETONS ET AGREGATS (BETAG);2019;;556741
0005201767;VERMILION REP S.A.S.;2019;;4991
0010000662;DELPY CHROMELEC;2019;8323;
0005701531;TEREOS STARCH & SWEETENERS EUROPE;2019;;0
0005201375;O-I France SAS;2019;;18070
0005201382;Distillerie  DOUENCE-Vignonet-;2019;2553;
0050100066;FROMAGERIE GUILLOTEAU;2019;86494;
0005500610;SOTRAVAL-SPL;2019;225;
0005600467;Société des Eaux de VOLVIC;2019;614083;
0005100949;LEBRONZE ALLOYS (ex BRONZE INDUSTRIEL);2019;;15120
0005601306;ARRIVE AUVERGNE;2019;;109717
0006301173;TROUILLET 85 SAS;2019;38;
0005801056;BODYCOTE;2019;759;
0006103394;SOFIDEL FRANCE;2019;175412;
0007000797;SOCIETE INDUSTRIELLE DES OLEAGINEUX;2019;;648610
0007001033;PINGUIN (ex SICA DE LA VALLEE DE LA LYS);2019;;178875
0006301035;AVIATUBE;2019;6341;
0005701235;KIMEX;2019;336;
0005202026;ANTARCTIC FOODS  AQUITAINE (ex PINGUIN);2019;2262;
0006112329;SK Functional Polymer;2019;35730;
0010300060;CHARLES ET ALICE;2019;220854;86162
0010000902;BTG BOUTHEGOURD;2019;0;0
0006400277;ARIANEO (ex SONITHERM);2019;88054;
0005207666;NANNI INDUSTRIES SAS;2019;3526;0
0007408313;CLIMESPACE;2019;73040;
0005803533;ATHALYS;2019;55061;
0006700800;BRASSERIE METEOR;2019;160778;
0006503232;RAFFINERIE DU MIDI;2019;;30000
0005200333;CLEAN 33;2019;16872;
0006305121;AIRBUS MONTOIR-DE-BRETAGNE;2019;759;
0006000449;EUROCUP;2019;;373
0006002844;RENAULT TRUCKS;2019;0;0
0006400956;OXOCHIMIE;2019;74078;0
0005701965;ACCURIDE;2019;;41072
0006601737;Société NESTLE WATERS SUPPLY SUD;2019;269341;0
0006301499;SDPS;2019;;21945
0005300699;HOWMET ARCONIC;2019;14718;5179
0006302132;BRANGEON Recyclage;2019;10160;
0053800505;S.A. POPY;2019;20720;
0006103617;SUEZ RR IWS CHEMICALS FRANCE;2019;3189;
0005200259;YARA FRANCE;2019;;55819
0006406604;SCA DES COTEAUX;2019;985;
0007408607;ELIS PANTIN;2019;133180;
0007000979;INTEROR;2019;;95542
0006700612;LILLY FRANCE;2019;208947;
0006401012;COMPAGNIE PETROCHIMIQUE DE BERRE SAS;2019;;259180
0005901978;XPO TANK CLEANING SUD FRANCE;2019;15215;
0005600087;DECO-GALVA;2019;2016;
0006103731;RHODIA OPERATIONS;2019;622159;13052769
0005401391;ETABLISSEMENTS BRUGERE;2019;;1
0007201287;TERREAL;2019;0;
0007002178;SIPC;2019;4900;
0005701446;GOYARD JEAN DISTILLERIE;2019;0;
0005204029;SAMIN SA;2019;;995109
0005703285;MHCS - Mailly;2019;;1756
0007000951;SOTRENOR;2019;0;0
0056900369;CIBEVIAL SA;2019;38353;
0005401102;RAFFINERIE DU MIDI;2019;;19968
0006802149;Peintures SOB Sas;2019;31;0
0007000508;COMILOG ex Dunkerque Electrométallurgie;2019;;21000
0006506270;ENERTHERM;2019;136526;
0007202566;S.E.C.O.;2019;6100;
0005500594;SPBB - STATION DE DEBALLASTAGE;2019;1510;
0006109081;BDS RECYCLAGE;2019;;200
0006601279;Communauté Agglomération Bassin de Thau;2019;308358;
0006103116;PIOLAT ROTARY;2019;38;
0055603669;CELVIA  SERENT;2019;224992;
0005205960;GACHES CHIMIE;2019;;1147
0005200110;CORENSO France SA;2019;;577687
0054402048;AUCHAN;2019;1047;
0006400055;Sté ELIS SANTE ROUSSET;2019;87581;
0052900419;MOULIN DE LA MARCHE;2019;85183;
0006700723;ALOXAN;2019;6512;
0007000832;MAUBEUGE CONSTRUCTION AUTOMOBILE (MCA);2019;;185863
0006301337;COINTREAU SAS;2019;10154;
0056700818;LES CHARCUTIERS D ALSACE;2019;14332;
0005901100;FIDAY GESTION;2019;0;261056
0005101694;VERESCENCE;2019;7811;
0010600088;BOIRON;2019;49047;
0005800509;ORIL INDUSTRIE;2019;;181923
0006401556;ORANGINA SUNTORY FRANCE PRODUCTION;2019;;133331
0010011283;Châteauroux Métropole;2019;490;0
0054901736;DPAP;2019;4164;
0051700542;ARMOR PROTEINES;2019;0;55000
0006104367;PLACOPLATRE;2019;2011;
0006400839;SANOFI CHIMIE;2019;;113568
0006301501;VANDEMOORTELE BAKERY PRODUCTS FRANCE;2019;;7565
0010003791;LAIT VERNEUIL COOP TOURAINE BERRY;2019;118198;
0005901000;COMTOISE TRAITEMENT DE SURFACE;2019;;21313
0009073601;SUEZ;2019;;3474183
0005204306;SIBELCO France SAS;2019;;12680
0006302127;AROMES DE CHACE;2019;88696;
0006400723;AP-HM (Hôpital La Timone);2019;180502;
0010000310;PUIG FRANCE;2019;0;0
0054401754;AUBRET;2019;150706;0
0006400451;GB FOODS PRODUCTION FRANCE SAS / LIEBIG;2019;0;180064
0005801086;TANK SOLUTIONS NORMANDIE;2019;56103;
0006700668;BLUE PAPER;2019;;3367219
0010400096;MINITUBES;2019;420;
0006802688;BERCOLOR;2019;;41818
0006301007;HERBIGNAC CHEESE INGREDIENTS;2019;;535717
0007202158;SUEZ RV SUD OUEST (ex SITA);2019;;10380
0005401545;PORTERET BEAULIEU INDUSTRIE;2019;;57545
0007000553;VERHAEGHE INDUSTRIES;2019;14965;0
0005601769;DIEHL POWER ELECTRONIC;2019;;68130
0006802522;SMTD 65;2019;;7469
0005802027;CHIMIREC VALRECOISE SAS;2019;;1300
0006112084;NOVACYL;2019;18802;1516029
0006201440;POMPES GRUNDFOS;2019;120;
0006803669;SA EUROPE DES PAINS;2019;;328
0006000414;ALLARD EMBALLAGES;2019;7739;
0006303168;PIGEON GRANULATS LOIRE ANJOU;2019;;0
0005301495;SOCIETE BEURRIERE D'ISIGNY;2019;;193116
0005100917;SOLABIA;2019;27394;
0005101901;GOODYEAR DUNLOP TIRES Amiens SUD;2019;10642;363760
0006503734;EXPEDIT DIFFUSION;2019;2461;0
0052501122;LES ELEVEURS DE LA CHEVILLOTTE;2019;45886;
0006700044;BALLASTIERES HELMBACHER SAS;2019;;774008
0016300261;CENTRE HOSPITALIER UNIVERSITAIRE;2019;15863126;
0006506767;REP;2019;23666;
0006102245;TORAY FILMS EUROPE SAS;2019;;1182107
0006806172;Denjean Ariège Granulats;2019;;0
0006400367;VIRBAC 13;2019;40352;
0005802490;SA SNCF Voyageurs;2019;;1601
0006402197;BLANCHISSERIE SANTALYS;2019;17679;
0006505859;ETEX France Building (ex SINIAT=;2019;;3475
0006201126;EURO DIEUZE INDUSTRIE;2019;;4772
0009075701;HAGANIS -STEP METZ;2019;;22963428
0007001045;CARGILL HAUBOURDIN SAS;2019;878500;11914259
0005100912;AGCO;2019;60421;
0057202040;BAHIER;2019;0;168832
0005207266;TEREGA - Centre de stockage;2019;;5921
0006401292;GMDF SAS;2019;;13445
0006300907;LAITERIE SAINT PERE;2019;257436;
0005600022;ADISSEO FRANCE S.A.S;2019;;1739467
0006900028;REGULUS SA UPG;2019;;2435
0005301223;ANETT 2;2019;;60599
0005701122;CANELIA;2019;;461530
0006202307;LUCART SAS (ex NOVATISSUE);2019;;965428
0006802181;Aubert et Duval usine de Pamiers;2019;;1097527
0009077301;UDEP - Chambéry;2019;;13207156
0005600543;IMERYS CERAMICS FRANCE;2019;;0
0005304386;NESTLE HEALTH SCIENCE FRANCE;2019;;143498
0054000927;PLUM'EXPORT;2019;7282;
0005900470;BOURBON AUTOMOTIVE PLASTICS EX FABI;2019;13892;
0005100998;CHANEL PARFUMS BEAUTE;2019;11703;
0006200736;ARCELORMITTAL WIRE FRANCE;2019;;24759
