identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0006601361;STERIMED SAS (Ex ARJOWIGGINS);Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;ESPAGNE;20 01 40;Métaux;99.2;tonnes/an
0006601361;STERIMED SAS (Ex ARJOWIGGINS);Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);66;;20 03 01;Déchets municipaux en mélange;35.1;tonnes/an
0006601361;STERIMED SAS (Ex ARJOWIGGINS);Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;66;;03 03 10;Refus fibreux, boues de fibres, de charge et de couchage provenant d'une séparation mécanique;1840;tonnes/an
0006601361;STERIMED SAS (Ex ARJOWIGGINS);Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;66;;17 02 01;Bois;71.7;tonnes/an
0006601361;STERIMED SAS (Ex ARJOWIGGINS);Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);11;;07 02 99;Déchets non spécifiés ailleurs.;0.465;tonnes/an
0006601361;STERIMED SAS (Ex ARJOWIGGINS);Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;ESPAGNE;03 03 08;Déchets provenant du tri de papier et de carton destinés au recyclage;675;tonnes/an
0006601361;STERIMED SAS (Ex ARJOWIGGINS);Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;ESPAGNE;03 03 99;Déchets non spécifiés ailleurs.;1150;tonnes/an
0006601697;Société EVOLIA;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);66;;19 01 12;Mâchefers autres que ceux visés à la rubrique 19 01 11;17100;tonnes/an
0006601697;Société EVOLIA;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);84;;19 01 12;Mâchefers autres que ceux visés à la rubrique 19 01 11;3120;tonnes/an
0006601697;Société EVOLIA;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;30;;19 01 02;Déchets de déferraillage des mâchefers;2240;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;34;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;1.5;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;34;;20 01 99;Autres fractions non spécifiées ailleurs.;655;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;34;;20 03 01;Déchets municipaux en mélange;2.05;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);34;;20 01 08;Déchets de cuisine et de cantine biodégradables;1420;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);34;;20 02 01;Déchets biodégradables;64.8;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;34;;20 01 40;Métaux;11.1;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;15 01 01;Emballages en papier/carton;320;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;15 01 02;Emballages en matières plastiques;52;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;17 02 01;Bois;6.8;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;20 01 01;Papier et carton;6.3;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;20 01 36;équipements électriques et électroniques mis au rebut autres que ceux visés aux rubriques 20 01 21, 20 01 23 et 20 01 35;0.3;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;7.79;tonnes/an
0006601905;ROYAL CANIN;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;34;;20 01 99;Autres fractions non spécifiées ailleurs.;29;tonnes/an
0006601920;SUEZ ORGANIQUE (ex TERRALYS );Production de déchets non dangereux;2019;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;30;;19 05 03;Compost déclassé;445;tonnes/an
0006601920;SUEZ ORGANIQUE (ex TERRALYS );Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);30;;19 05 99;Déchets non spécifiés ailleurs.;3340;tonnes/an
0006700361;NLMK Strasbourg;Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);67;;20 03 04;Boues de fosses septiques;45.1;tonnes/an
0006700361;NLMK Strasbourg;Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;68;;20 01 08;Déchets de cuisine et de cantine biodégradables;4.9;tonnes/an
0006700361;NLMK Strasbourg;Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;67;;20 03 01;Déchets municipaux en mélange;93.7;tonnes/an
0006700361;NLMK Strasbourg;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);88;;15 01 02;Emballages en matières plastiques;2.4;tonnes/an
0006700361;NLMK Strasbourg;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);67;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;1.18;tonnes/an
0006700361;NLMK Strasbourg;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);67;;17 03 02;Mélanges bitumineux autres que ceux visés à la rubrique 17 03 01;106;tonnes/an
0006700361;NLMK Strasbourg;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);67;;20 01 01;Papier et carton;5.5;tonnes/an
0006700361;NLMK Strasbourg;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);67;;20 01 01;Papier et carton;7.88;tonnes/an
0006700361;NLMK Strasbourg;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;67;;16 01 17;Métaux ferreux;15400;tonnes/an
0006700361;NLMK Strasbourg;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;67;;15 01 03;Emballages en bois;78.4;tonnes/an
0006700403;ROSSMANN Sainte-Croix-aux-Mines;Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;ALLEMAGNE;03 03 07;Refus séparés mécaniquement provenant du recyclage de déchets de papier et de carton;1780;tonnes/an
0006700403;ROSSMANN Sainte-Croix-aux-Mines;Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;SUISSE;03 03 07;Refus séparés mécaniquement provenant du recyclage de déchets de papier et de carton;930;tonnes/an
0006700403;ROSSMANN Sainte-Croix-aux-Mines;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;67;;03 03 07;Refus séparés mécaniquement provenant du recyclage de déchets de papier et de carton;1190;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);67;;20 03 01;Déchets municipaux en mélange;86.5;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;D10;D10 Incinération à terre;67;;02 01 02;Déchets de tissus animaux;0.102;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;67;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;40.2;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);01;;02 03 04;Matières impropres à la consommation ou à la transformation;129;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);21;;02 03 04;Matières impropres à la consommation ou à la transformation;79.7;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);25;;02 03 04;Matières impropres à la consommation ou à la transformation;883;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);29;;02 03 04;Matières impropres à la consommation ou à la transformation;847;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);39;;02 03 04;Matières impropres à la consommation ou à la transformation;24.8;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);50;;02 03 04;Matières impropres à la consommation ou à la transformation;53.9;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);51;;02 03 04;Matières impropres à la consommation ou à la transformation;148;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);52;;02 03 04;Matières impropres à la consommation ou à la transformation;78.3;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);54;;02 03 04;Matières impropres à la consommation ou à la transformation;2646.1;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);55;;02 03 04;Matières impropres à la consommation ou à la transformation;1110.8;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);57;;02 03 04;Matières impropres à la consommation ou à la transformation;2941.7;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);67;;02 03 04;Matières impropres à la consommation ou à la transformation;2211.9;tonnes/an
0006700404;ROQUETTE FRERES;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);68;;02 03 04;Matières impropres à la consommation ou à la transformation;404;tonnes/an
